StartX,StartY,EndX,EndY,DiffX,DiffY,Distance,MaxVelocityX,MaxVelocityY,AvgVelocityX,AvgVelocityY,STDVelocityX,STDVelocityY,SampleTime,Accel_KurtX,KurtY,KurtZ,KurtM,MeanX,MeanY,MeanZ,MeanM,SkewX,SkewY,SkewZ,SkewM,STDX,STDY,STDZ,STDM,VarX,VarY,VarZ,VarM,HPF_KurtX,KurtY,KurtZ,KurtM,MeanX,MeanY,MeanZ,MeanM,SkewX,SkewY,SkewZ,SkewM,STDX,STDY,STDZ,STDM,VarX,VarY,VarZ,VarM,LPF_KurtX,KurtY,KurtZ,KurtM,MeanX,MeanY,MeanZ,MeanM,SkewX,SkewY,SkewZ,SkewM,STDX,STDY,STDZ,STDM,VarX,VarY,VarZ,VarM,Gravity_KurtX,KurtY,KurtZ,KurtM,MeanX,MeanY,MeanZ,MeanM,SkewX,SkewY,SkewZ,SkewM,STDX,STDY,STDZ,STDM,VarX,VarY,VarZ,VarM,Magnet_KurtX,KurtY,KurtZ,KurtM,MeanX,MeanY,MeanZ,MeanM,SkewX,SkewY,SkewZ,SkewM,STDX,STDY,STDZ,STDM,VarX,VarY,VarZ,VarM,Gyro_KurtX,KurtY,KurtZ,KurtM,MeanX,MeanY,MeanZ,MeanM,SkewX,SkewY,SkewZ,SkewM,STDX,STDY,STDZ,STDM,VarX,VarY,VarZ,VarM
567.41,236.61,730.35,282.69,162.94,46.073,169.33,1914.2,2576.4,242.01,156.35,718.61,936.41,1366,3.5917,2.3632,-0.66001,-0.69637,-1.8081,2.4421,10.236,10.683,1.848,1.2786,-0.82695,-0.82453,0.41587,0.099985,0.27251,0.30729,0.17295,0.009997,0.074262,0.094429,1.6098,4.8925,4.973,4.9651,-0.79463,0.60155,2.6771,2.9672,-1.0496,2.2048,2.2284,2.2261,0.18835,1.123,4.0044,4.0652,0.035478,1.2611,16.035,16.526,4.8813,4.9794,4.9976,4.9981,-1.1724,1.9608,8.094,8.4107,2.2032,-2.2302,-2.2354,-2.2355,0.53491,0.80533,3.4253,3.5578,0.28613,0.64856,11.733,12.658,0.61315,-0.26566,-0.69475,0.82715,-1.2567,2.3168,9.4456,9.8067,0.98956,0.98014,-0.73531,-0.5162,0.039425,0.053596,0.0088626,9.36E-07,0.0015544,0.0028726,7.85E-05,8.76E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2893,-1.6995,1.7855,-1.2585,-5.745,-29.415,-37.305,47.853,-0.85456,-0.48156,0.71336,-0.57867,0.057446,0.13304,0.12369,0.060724,0.0033,0.0177,0.0153,0.0036874
546.46,215.85,699.08,270.3,152.62,54.45,162.04,1720.6,2287.9,225.65,128.58,583.04,882.76,1358,0.12194,-1.894,0.49147,0.58401,-2.0054,2.2697,10.695,11.117,0.98532,-0.2257,-1.166,-1.1962,0.19785,0.044406,0.45282,0.4622,0.039144,0.0019719,0.20505,0.21363,-0.11405,-1.0137,0.49879,0.27447,-0.84385,-0.092291,1.2486,1.5122,0.96543,-0.1365,-1.1674,-1.1276,0.22765,0.037336,0.44661,0.49381,0.051823,0.001394,0.19946,0.24385,0.70673,-1.3545,0.46405,0.63684,-1.3303,2.3435,9.6965,10.064,0.89936,0.33759,-1.1607,-1.208,0.017035,0.015889,0.095535,0.09036,0.00029,0.000252,0.0091269,0.0081649,-0.62879,1.029,-0.95854,-0.55871,-1.1653,2.3639,9.4458,9.8067,-0.85121,1.299,-0.81539,-0.46798,0.033114,0.011318,0.0066542,8.63E-07,0.0010966,0.000128,4.43E-05,7.45E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.16,-29.28,-37.84,48.123,0,-4.77E-05,1.7321,1.2491,0.06,0.06,0.034642,0.046722,0.0036,0.0036001,0.0012001,0.0021829
539.92,244.46,681.74,255.49,141.82,11.032,142.25,1383.7,1731.5,190.36,139.5,543.06,815.78,1374,2.0047,4.2241,-1.7858,-1.7665,-1.8688,2.4667,10.47,10.921,1.3241,1.8443,-0.03668,-0.11233,0.22251,0.088615,0.43532,0.42102,0.049509,0.0078526,0.18951,0.17726,4.2408,6.9667,6.6835,6.7947,-0.83872,0.44179,2.3774,2.6615,-1.8958,2.6375,2.5657,2.5937,0.28399,0.97568,3.4784,3.537,0.080651,0.95195,12.099,12.51,6.815,6.9591,6.9797,6.9836,-1.1979,2.1133,8.5683,8.9061,2.6011,-2.6354,-2.6407,-2.6417,0.40318,0.69856,2.8792,2.9895,0.16255,0.48798,8.2899,8.9371,1.4255,0.4031,-0.00683,0.016279,-1.1926,2.3761,9.4392,9.8067,1.5831,1.2406,-0.8213,-0.66823,0.044682,0.048883,0.0074721,9.71E-07,0.0019965,0.0023895,5.58E-05,9.42E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2.2272,1.6761,-5.55,-29.43,-37.455,47.956,-2,2,-1.1294,-0.56133,0.06,0.059999,0.075497,0.033284,0.0036,0.0035999,0.0056998,0.0011078
919.31,398.19,1038.1,452.88,118.76,54.686,130.74,1371.6,1705.3,171.99,97.391,568.52,753.55,1351,0.62697,-1.1938,-1.7522,-1.4296,-1.9122,2.4118,10.405,10.853,1.2018,-0.52167,-0.18235,-0.37101,0.10415,0.10268,0.32003,0.28154,0.010847,0.010544,0.10242,0.079265,2.2306,-0.78506,-1.7944,-0.39606,-0.72902,0.40756,0.87876,1.2416,1.4691,-0.69494,-0.1595,-0.62088,0.096435,0.10039,0.31851,0.18662,0.0092997,0.010078,0.10145,0.034826,-1.9336,1.4658,-1.5716,-1.4998,-1.3289,2.0857,9.7022,10.013,0.52513,1.4048,-0.27457,-0.34011,0.030822,0.031113,0.06526,0.057339,0.00095,0.000968,0.0042589,0.0032878,0.92673,0.54524,-0.19045,-1.2136,-1.1761,2.0155,9.5248,9.8067,1.1657,1.2909,-1.0493,-0.39425,0.032418,0.036299,0.0041321,9.26E-07,0.0010509,0.0013176,1.71E-05,8.57E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.72,-28.42,-37.8,47.767,0,-0.93523,0,-1.0435,0.06,0.1833,0.060001,0.12973,0.0036,0.0336,0.0036002,0.016831
577.85,230.95,727.4,246.82,149.55,15.869,150.39,2180.7,1955.5,207.09,107.84,723.33,934.08,1306,-2.1578,0.22026,-1.2669,-1.0191,-1.9217,2.3798,10.175,10.63,0.49908,0.96322,-0.65361,-0.78503,0.30638,0.089172,0.61039,0.59067,0.093867,0.0079517,0.37257,0.34889,-2.1001,-2.1341,-1.3075,-1.1086,-0.6209,-0.027679,0.75839,1.0719,0.51457,0.0074568,-0.63068,-0.76186,0.29291,0.061121,0.6083,0.48437,0.085798,0.0037358,0.37003,0.23461,1.0433,2.9937,-1.0942,-1.0593,-1.425,2.402,9.5686,9.9683,1.2078,1.7174,-0.73969,-0.76629,0.080503,0.046259,0.12386,0.11722,0.0064807,0.0021399,0.015341,0.01374,0.33262,1.0138,-1.4353,-1.1314,-1.3022,2.4063,9.4171,9.8067,1.0467,1.3427,-0.077314,0.25571,0.038777,0.03235,0.005292,8.17E-07,0.0015037,0.0010465,2.80E-05,6.67E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.68,-29.44,-37.26,47.826,1.7321,1.7321,-4.77E-05,1.24,0.034641,0.034641,0.12,0.096868,0.0012,0.0012,0.0144,0.0093835
436.56,235.2,586.58,284.46,150.02,49.259,157.9,1654.4,1893.2,219.92,77.174,605.04,868.54,1373,4.2496,2.5641,-0.4951,-0.75972,-1.7047,2.4836,10.183,10.624,1.9148,1.2538,0.17,0.16633,0.28602,0.093572,0.44746,0.43174,0.08181,0.0087557,0.20022,0.1864,2.6988,5.9681,5.727,5.779,-0.62725,0.44052,2.3444,2.5594,-1.5626,2.441,2.3771,2.3907,0.28172,1.0846,3.7745,3.8656,0.079367,1.1764,14.247,14.943,5.9374,5.9953,5.9815,5.986,-1.2029,2.1312,8.3078,8.661,2.4331,-2.4483,-2.4446,-2.4458,0.47739,0.78422,3.0917,3.2243,0.22791,0.61501,9.5588,10.396,-0.088914,-0.65585,-0.05733,0.59356,-1.2986,2.4534,9.4054,9.8067,-1.1308,0.52536,-1.137,0.22348,0.056944,0.0080506,0.0086522,7.45E-07,0.0032426,6.48E-05,7.49E-05,5.55E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.8,-29.88,-36.92,47.849,1.7321,0,-1.7321,1.7207,0.034641,0.059999,0.034642,0.021199,0.0012,0.0035999,0.0012001,0.000449
687.7,187.06,813.71,220.33,126.01,33.272,130.33,1791.2,2035.5,172.46,91.388,658.67,865.59,1290,-1.4271,3.3067,-1.1616,-1.0985,-1.7861,2.3942,10.168,10.608,0.50406,1.5992,-0.69063,-0.7474,0.38583,0.29553,0.7265,0.72492,0.14887,0.087339,0.5278,0.52551,0.6074,7.7205,7.0238,7.362,-0.47687,0.26179,1.9604,2.2373,-0.29041,2.7612,2.5883,2.6745,0.42747,1.1276,3.4886,3.5545,0.18273,1.2714,12.17,12.634,7.3493,7.8566,7.9259,7.9365,-1.4046,2.1848,8.5999,8.9844,2.6833,-2.7937,-2.8111,-2.8136,0.47414,0.63939,2.6377,2.7519,0.22481,0.40881,6.9574,7.5731,1.9603,0.82183,-0.16088,-0.87573,-1.4852,2.4504,9.3785,9.8067,1.7128,1.437,-0.90228,0.7008,0.043115,0.051219,0.0074952,1.11E-06,0.0018589,0.0026233,5.62E-05,1.24E-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,-1.6996,2.2271,3.3048,-5.34,-29.715,-36.495,47.365,0.94066,-0.48156,-1.1293,1.7476,0.17664,0.13304,0.075498,0.076497,0.0312,0.0177,0.0057,0.0058517
495.32,293.54,626.11,324.1,130.79,30.558,134.31,2033.9,1619.1,248.02,75.038,619.73,872.98,1328,0.83732,1.9525,-1.8322,-1.958,-1.968,2.6751,10.368,10.893,1.1498,1.2024,-0.20274,-0.22853,0.40841,0.1002,0.47351,0.49257,0.1668,0.01004,0.22421,0.24263,-0.35618,5.94,5.7279,5.7054,-0.86967,0.69,2.5175,2.8535,0.45145,2.4336,2.375,2.3688,0.30822,1.0616,3.6611,3.7335,0.095002,1.127,13.404,13.939,5.9365,5.9984,5.9838,5.9854,-1.2723,2.1231,8.3545,8.7137,2.4331,-2.4491,-2.4453,-2.4457,0.50019,0.76052,3.12,3.2491,0.25019,0.57839,9.7347,10.557,-1.4767,-0.84789,-1.462,-0.65784,-1.318,2.3888,9.4194,9.8067,-0.4562,0.50073,-0.10839,0.0029702,0.022583,0.016467,0.0039402,9.55E-07,0.00051,0.000271,1.55E-05,9.12E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2893,0.3429,-1.5977,-3.2314,-5.625,-30.105,-36.915,47.965,-0.85456,-0.75286,0.32071,-0.48811,0.057446,0.10247,0.21,0.20971,0.0033,0.0105,0.0441,0.043977
730.82,296.79,851.17,341.97,120.35,45.188,128.55,1788.8,1620.4,180.14,122.22,632.45,819.66,1336,2.2575,3.6415,-1.1723,-0.98476,-2.1739,2.5762,10.489,11.019,1.2128,1.896,-0.27102,-0.25272,0.19828,0.14816,0.29366,0.29444,0.039315,0.021951,0.086235,0.086695,3.8227,3.971,3.9332,3.9402,-0.88217,0.94963,3.4334,3.7029,-1.9509,1.991,1.9804,1.9824,0.67888,1.2321,4.7994,4.9688,0.46088,1.5181,23.034,24.689,3.9799,3.9839,3.9949,3.9958,-1.4682,1.8165,7.7422,8.0872,1.994,-1.9951,-1.9985,-1.9987,0.72634,0.83846,3.7459,3.9058,0.52757,0.70301,14.032,15.256,-0.40815,-0.29336,-1.631,-0.51165,-1.7224,2.172,9.4066,9.8067,0.32436,0.91988,-0.46953,-1.90E-07,0.033763,0.043735,0.0061864,9.24E-07,0.00114,0.0019127,3.83E-05,8.53E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.82,-29.68,-37.6,48.145,-0.58559,0.93519,0.93519,1.7311,0.151,0.091652,0.091652,0.02224,0.0228,0.0084,0.0084,0.000495
514.14,217.91,680.2,220.74,166.07,2.8317,166.09,1821,1963.2,249.44,107.69,766.24,922.65,1276,2.1112,3.8143,-1.787,-1.4932,-1.9984,2.3862,10.455,10.915,1.4811,1.8279,-0.70555,-0.73817,0.38763,0.1737,0.38363,0.37599,0.15025,0.030171,0.14717,0.14137,1.5061,5.9679,5.8764,5.9089,-0.78626,0.29703,2.6476,2.9004,-0.61808,2.4412,2.4155,2.425,0.30421,1.1878,3.579,3.6712,0.092543,1.4109,12.809,13.478,5.9032,5.9565,5.9915,5.9943,-1.3694,2.1486,8.3366,8.7176,2.424,-2.4378,-2.4473,-2.448,0.54543,0.78693,3.1117,3.2544,0.2975,0.61926,9.6824,10.591,0.7876,-0.33718,-0.84908,-0.96016,-1.4512,2.5161,9.3665,9.8067,1.3843,1.0947,-0.8741,0.66603,0.024224,0.047712,0.0095521,9.32E-07,0.000587,0.0022764,9.12E-05,8.69E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.9,-30.16,-36.74,47.693,0,-1.7321,-0.93529,1.5286,0.06,0.069283,0.091652,0.11199,0.0036,0.0048001,0.0084001,0.012542
607.11,273.13,783.68,308.88,176.57,35.75,180.15,1898.4,2378.9,171.96,126.54,711.93,906.41,1378,2.3048,-2.1409,1.1117,0.54724,-2.3288,2.2617,10.563,11.055,1.6602,-0.03986,-1.2278,-0.84999,0.27573,0.13207,0.22533,0.19447,0.076029,0.017441,0.050774,0.037819,2.6494,-1.3589,1.0642,-0.58194,-0.5476,0.19832,1.1431,1.3151,1.749,-0.041357,-1.2074,-0.44697,0.25039,0.13313,0.21935,0.16847,0.062693,0.017724,0.048115,0.028382,1.1162,1.9628,1.2694,0.61891,-1.8907,2.1031,9.6487,10.055,1.2544,1.5874,-1.2944,-0.87746,0.077048,0.040396,0.049888,0.039216,0.0059364,0.0016319,0.0024888,0.0015379,-1.1733,-0.014585,-1.3685,-1.4455,-1.7809,2.0665,9.4195,9.8067,-0.025098,0.79357,-0.48582,0.091599,0.031195,0.029466,0.006045,9.14E-07,0.000973,0.000868,3.65E-05,8.35E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928,-1.5977,-1.1998,2.5971,-4.725,-29.325,-37.41,47.768,-0.56,-0.3207,0,1.6128,0.15,0.21,0.077459,0.17026,0.0225,0.0441,0.006,0.028987
535.96,183.52,687.4,220.51,151.44,36.988,155.89,1958.8,1620.3,226.75,79.55,706.71,790.96,1397,-0.74494,4.5481,-1.0535,-0.60345,-1.9742,2.5296,10.348,10.841,0.86441,2.0127,-0.54349,-0.60972,0.32563,0.17929,0.29089,0.26373,0.10604,0.032144,0.084618,0.069552,2.9418,6.9435,6.8659,6.9052,-0.56802,0.54234,2.303,2.4847,-1.175,2.6316,2.6115,2.6216,0.44817,1.046,3.4587,3.6003,0.20086,1.094,11.962,12.962,6.8251,6.9486,6.9908,6.9938,-1.5198,2.0958,8.506,8.8918,2.6031,-2.6328,-2.6435,-2.6442,0.54475,0.66817,2.8586,2.9837,0.29675,0.44645,8.1718,8.9025,0.63772,-0.31376,-1.0301,-0.19224,-1.6392,2.3309,9.3834,9.8067,0.67888,0.69806,-0.35055,0.7088,0.018104,0.03989,0.007752,9.01E-07,0.000328,0.0015912,6.01E-05,8.11E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.2,-29.8,-37.12,47.787,-1.7321,1.7321,0.93519,0.81076,0.10392,0.034641,0.091652,0.078883,0.0108,0.0012,0.0084,0.0062226
529.95,238.15,674.54,258.44,144.6,20.293,146.01,1654.3,2054.6,199.67,94.94,625.86,895.63,1381,3.2251,-1.5154,-1.3967,-1.5918,-2.0891,2.4749,10.439,10.934,1.6434,-0.63495,-0.23616,-0.25967,0.28271,0.075985,0.60027,0.5868,0.079928,0.0057737,0.36032,0.34434,4.5489,6.8822,6.4,6.5686,-0.77178,0.49577,2.3763,2.6316,-2.0259,2.6167,2.4904,2.535,0.34799,0.89862,3.4427,3.503,0.1211,0.80752,11.852,12.271,6.9262,6.9478,6.9608,6.9695,-1.4717,2.0783,8.5377,8.9096,2.6276,-2.6326,-2.6361,-2.6382,0.51636,0.69429,2.8788,3.0051,0.26662,0.48204,8.2873,9.0306,1.2495,0.11565,-0.56187,-1.004,-1.5324,2.3203,9.404,9.8067,1.2684,1.2223,-0.91428,0.19344,0.018218,0.044429,0.008696,5.03E-07,0.000332,0.001974,7.56E-05,2.53E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.928,-1.2001,0.34277,1.996,-4.635,-29.55,-37.665,48.097,0.56,0,-0.7528,1.4988,0.15,0.07746,0.10247,0.046563,0.0225,0.006,0.0105,0.0021681
503.28,208.95,679.02,254.72,175.74,45.778,181.61,1726.6,2389.4,240.58,171.07,735.96,1013.7,1340,1.7366,1.113,-1.5548,-1.6941,-2.1037,2.5841,10.314,10.845,1.1649,-0.61367,-0.3054,-0.27807,0.39882,0.08681,0.52622,0.53338,0.15906,0.0075359,0.27691,0.28449,-0.19074,5.8889,5.6525,5.6913,-0.8182,0.54754,2.505,2.7907,-0.70115,2.419,2.3532,2.3649,0.36166,1.0577,3.646,3.727,0.1308,1.1187,13.293,13.891,5.9279,5.9995,5.9782,5.9825,-1.4491,2.1461,8.3102,8.7046,2.4313,-2.4493,-2.4438,-2.445,0.5739,0.78677,3.1044,3.2526,0.32937,0.61901,9.6373,10.579,0.51955,0.43855,-0.36528,1.6912,-1.5505,2.4436,9.3697,9.8067,-1.3192,0.013174,-0.81394,0.76772,0.056848,0.017012,0.0073376,9.43E-07,0.0032317,0.000289,5.38E-05,8.89E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.56,-30.32,-37.06,48.099,0,-1.7321,1.7321,-0.18154,0.06,0.034641,0.03464,0.0028277,0.0036,0.0012,0.0011999,8.00E-06
540.98,204.82,700.56,250.6,159.58,45.778,166.02,1885.5,1751.9,227.37,104.99,601.46,911.7,1269,-1.0695,3.1632,-0.37031,-0.16512,-2.2218,2.438,10.417,10.932,0.63402,1.6942,-0.73391,-0.8397,0.33455,0.17086,0.67943,0.67368,0.11192,0.029192,0.46162,0.45384,2.8657,6.8945,6.2454,6.3988,-0.73432,0.45462,2.3851,2.6202,-1.3834,2.6202,2.4407,2.4844,0.48799,1.0308,3.3887,3.5045,0.23813,1.0626,11.483,12.281,6.7591,6.9302,6.9526,6.9597,-1.6344,2.0743,8.5087,8.9096,2.589,-2.6277,-2.6342,-2.6359,0.57339,0.66996,2.8792,3.0094,0.32878,0.44885,8.2897,9.0568,1.9814,1.1469,-0.040232,-0.58562,-1.7305,2.3286,9.3675,9.8067,1.6131,1.4825,-0.80434,0.27452,0.029956,0.048868,0.0079564,8.48E-07,0.000897,0.0023881,6.33E-05,7.20E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.98,-30.06,-37.48,48.21,-1.7321,0,-1.7321,-0.30882,0.034641,0.059999,0.069281,0.067965,0.0012,0.0035999,0.0047999,0.0046192
553.78,206.06,709.76,249.83,155.98,43.773,162.01,2024,2044.4,246.17,73.057,691.47,936.03,1321,3.6695,4.9354,-2.612,-2.3588,-2.1624,2.5225,10.188,10.723,1.8548,2.2186,-0.12703,-0.14589,0.32641,0.25524,0.37979,0.36411,0.10655,0.065145,0.14424,0.13258,4.6382,4.982,4.869,4.8896,-0.57573,0.70547,2.7226,2.8912,-2.1346,2.231,2.1979,2.2041,0.57751,1.2712,4.0111,4.2299,0.33352,1.6159,16.089,17.892,4.9809,4.9778,4.9905,4.9931,-1.7019,1.9582,8.0097,8.4206,2.2307,-2.2298,-2.2334,-2.2342,0.77293,0.76207,3.3744,3.5411,0.59741,0.58076,11.387,12.539,-0.96764,-0.41885,-1.5666,-0.9064,-1.981,2.2817,9.3294,9.8067,-0.37775,0.88796,-0.47588,0.27017,0.023236,0.042878,0.0096508,8.29E-07,0.00054,0.0018385,9.31E-05,6.88E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.02,-29.7,-37.02,47.631,1.7321,-1.4579,9.54E-05,0.059104,0.10392,0.15874,0.059999,0.07033,0.0108,0.0252,0.0035999,0.0049463
453.73,231.95,637.61,268.35,183.89,36.398,187.45,1852.8,2137.4,238.93,81.723,610.08,919.79,1333,-0.11581,-1.3378,-1.1466,-1.2967,-2.1247,2.4653,10.38,10.881,1.0488,-0.049795,-0.72429,-0.70966,0.25019,0.080289,0.31441,0.29612,0.062593,0.0064463,0.098852,0.087686,4.5333,6.9166,6.8586,6.9107,-0.79636,0.37228,2.3481,2.5875,-1.9173,2.625,2.6092,2.6231,0.41986,0.97364,3.4097,3.5034,0.17628,0.94798,11.626,12.274,6.8219,6.9885,6.9898,6.9938,-1.4876,2.1675,8.5014,8.8988,2.6021,-2.6429,-2.6432,-2.6442,0.50934,0.72878,2.8626,2.9969,0.25943,0.53112,8.1945,8.9817,-0.36343,-0.13619,-0.3356,-1.1403,-1.558,2.4432,9.3687,9.8067,-1.033,0.99625,-1.077,-0.24873,0.03973,0.0095992,0.0090775,8.61E-07,0.0015785,9.21E-05,8.24E-05,7.41E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.76,-29.66,-37.12,47.752,1.2933,-1.7321,0.93519,-0.7629,0.1249,0.034641,0.091652,0.039854,0.0156,0.0012,0.0084,0.0015884
625.1,230.12,787.1,281.86,162,51.737,170.06,1609.5,1930.2,197.14,120.89,644.32,927.75,1359,-0.18228,-0.99532,-0.76638,-0.87317,-2.1632,2.5522,10.566,11.088,0.82083,-0.29464,-0.6859,-0.67544,0.35926,0.038307,0.47889,0.48586,0.12907,0.0014674,0.22933,0.23606,0.58358,7.9541,7.5313,7.6222,-0.88611,0.44275,2.3468,2.6422,-0.30576,2.8175,2.712,2.7349,0.35292,0.86673,3.2171,3.2653,0.12455,0.75122,10.349,10.662,7.7048,7.975,7.9706,7.975,-1.4543,2.198,8.6882,9.0793,2.7599,-2.8225,-2.8216,-2.8226,0.46822,0.67953,2.6856,2.8088,0.21923,0.46176,7.2127,7.8893,1.0367,0.80757,-0.31911,0.36766,-1.4525,2.4203,9.3915,9.8067,1.3746,1.4385,-0.79305,-0.5064,0.031309,0.037587,0.0057067,8.03E-07,0.00098,0.0014128,3.26E-05,6.46E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0845,-1.9632,-0.17738,-1.4247,-4.788,-30.276,-36.564,47.713,0.47738,0.23551,-0.40478,-0.079053,0.16649,0.12442,0.06841,0.071316,0.02772,0.01548,0.00468,0.005086
508.59,230.24,690.12,263.81,181.53,33.567,184.6,1771.3,2047,238.66,143.7,669.79,831.49,1373,-0.84202,1.3502,-0.77615,-0.80119,-2.0193,2.6008,10.329,10.845,0.7816,0.99088,-0.81167,-0.80926,0.2531,0.079523,0.47225,0.4372,0.064061,0.006324,0.22302,0.19115,4.1668,6.9705,6.6196,6.8144,-0.64789,0.53513,2.2976,2.5264,-1.7706,2.6384,2.5461,2.5979,0.46031,0.97667,3.477,3.5765,0.21189,0.95388,12.089,12.791,6.9025,6.9708,6.9755,6.9816,-1.501,2.1727,8.4912,8.8926,2.6218,-2.6385,-2.6398,-2.6412,0.52113,0.71613,2.8539,2.9874,0.27158,0.51285,8.1448,8.9246,0.8827,-0.6362,-1.3275,0.23573,-1.6027,2.4058,9.3709,9.8067,0.71752,0.33052,-0.10979,0.49453,0.014173,0.025657,0.0051199,7.27E-07,0.000201,0.000658,2.62E-05,5.29E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.82,-29.96,-36.7,47.621,-0.93522,1.2934,0.93519,1.4807,0.091652,0.1249,0.091652,0.10779,0.0084,0.0156,0.0084,0.011619
530.06,224.64,701.74,256.85,171.67,32.21,174.67,1933,2394.2,213.46,110.27,679.42,991.37,1346,1.9776,5.3285,-1.8589,-1.4617,-2.2059,2.7533,10.258,10.852,1.2183,2.2667,-0.62541,-0.58128,0.18968,0.2171,0.31265,0.28673,0.035977,0.047132,0.097747,0.082215,5.7269,5.9865,5.9001,5.9116,-0.54165,0.68349,2.5298,2.6856,-2.3782,2.446,2.4221,2.4254,0.6538,1.2279,3.6207,3.8707,0.42745,1.5077,13.109,14.982,5.9481,5.9682,5.9926,5.9949,-1.7725,2.2065,8.2345,8.708,2.4357,-2.441,-2.4476,-2.4482,0.68624,0.76911,3.0644,3.2308,0.47093,0.59152,9.3903,10.438,-0.81708,-0.57191,-1.768,-1.2362,-1.9963,2.4982,9.2705,9.8067,-0.11892,0.82582,-0.23651,-0.038312,0.030601,0.044554,0.0094349,9.25E-07,0.000936,0.001985,8.90E-05,8.56E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.2,0.86781,-1.6874,2.558,-3.78,-31.092,-35.628,47.438,-6.28E-07,0.55164,-0.51843,-1.4937,0.18974,0.088994,0.09859,0.059505,0.036,0.00792,0.00972,0.0035409
544.75,196.26,711.59,255.79,166.84,59.524,177.14,2026.9,2110.9,230.66,139.17,759.32,884.22,1366,-0.15289,1.5,0.016699,-0.21931,-2.2027,2.7007,9.979,10.57,-0.54269,0,-0.34002,-0.44321,0.044919,0.015639,0.29858,0.28699,0.0020177,0.000245,0.089147,0.082362,-4.7415,-2.6647,-0.011494,-0.39109,-0.54188,0.11763,0.66572,0.88215,-0.19945,-0.38198,-0.29565,-0.36999,0.029448,0.056962,0.28808,0.22442,0.000867,0.0032447,0.082993,0.050365,1.5796,1.5164,0.13577,-0.2275,-1.7692,2.6066,9.4465,9.958,-0.61384,1.4146,-0.48842,-0.43306,0.024011,0.038694,0.068155,0.05768,0.000577,0.0014972,0.0046451,0.0033269,0.59773,-0.25513,-0.82401,-0.67539,-1.6579,2.5932,9.3109,9.8067,0.81351,1.0666,-0.85107,-0.39178,0.023559,0.053452,0.011838,7.36E-07,0.000555,0.0028571,0.00014,5.41E-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.14,-30.9,-35.94,47.578,0,0,0,0,0,0,0,0,0,0,0,0
