StartX	StartY	EndX	EndY	DiffX	DiffY	Distance	MaxVelocityX	MaxVelocityY	AvgVelocityX	AvgVelocityY	STDVelocityX	STDVelocityY	SampleTime	Accel_KurtX	KurtY	KurtZ	KurtM	MeanX	MeanY	MeanZ	MeanM	SkewX	SkewY	SkewZ	SkewM	STDX	STDY	STDZ	STDM	VarX	VarY	VarZ	VarM	HPF_KurtX	KurtY	KurtZ	KurtM	MeanX	MeanY	MeanZ	MeanM	SkewX	SkewY	SkewZ	SkewM	STDX	STDY	STDZ	STDM	VarX	VarY	VarZ	VarM	LPF_KurtX	KurtY	KurtZ	KurtM	MeanX	MeanY	MeanZ	MeanM	SkewX	SkewY	SkewZ	SkewM	STDX	STDY	STDZ	STDM	VarX	VarY	VarZ	VarM	Gravity_KurtX	KurtY	KurtZ	KurtM	MeanX	MeanY	MeanZ	MeanM	SkewX	SkewY	SkewZ	SkewM	STDX	STDY	STDZ	STDM	VarX	VarY	VarZ	VarM	Magnet_KurtX	KurtY	KurtZ	KurtM	MeanX	MeanY	MeanZ	MeanM	SkewX	SkewY	SkewZ	SkewM	STDX	STDY	STDZ	STDM	VarX	VarY	VarZ	VarM	Gyro_KurtX	KurtY	KurtZ	KurtM	MeanX	MeanY	MeanZ	MeanM	SkewX	SkewY	SkewZ	SkewM	STDX	STDY	STDZ	STDM	VarX	VarY	VarZ	VarM
535.96	183.52	687.4	220.51	151.44	36.988	155.89	1958.8	1620.3	226.75	79.55	706.71	790.96	1397	-0.74494	4.5481	-1.0535	-0.60345	-1.9742	2.5296	10.348	10.841	0.86441	2.0127	-0.54349	-0.60972	0.32563	0.17929	0.29089	0.26373	0.10604	0.032144	0.084618	0.069552	2.9418	6.9435	6.8659	6.9052	-0.56802	0.54234	2.303	2.4847	-1.175	2.6316	2.6115	2.6216	0.44817	1.046	3.4587	3.6003	0.20086	1.094	11.962	12.962	6.8251	6.9486	6.9908	6.9938	-1.5198	2.0958	8.506	8.8918	2.6031	-2.6328	-2.6435	-2.6442	0.54475	0.66817	2.8586	2.9837	0.29675	0.44645	8.1718	8.9025	0.63772	-0.31376	-1.0301	-0.19224	-1.6392	2.3309	9.3834	9.8067	0.67888	0.69806	-0.35055	0.7088	0.018104	0.03989	0.007752	0.000000901	0.000328	0.0015912	0.0000601	8.11E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.2	-29.8	-37.12	47.787	-1.7321	1.7321	0.93519	0.81076	0.10392	0.034641	0.091652	0.078883	0.0108	0.0012	0.0084	0.0062226
529.95	238.15	674.54	258.44	144.6	20.293	146.01	1654.3	2054.6	199.67	94.94	625.86	895.63	1381	3.2251	-1.5154	-1.3967	-1.5918	-2.0891	2.4749	10.439	10.934	1.6434	-0.63495	-0.23616	-0.25967	0.28271	0.075985	0.60027	0.5868	0.079928	0.0057737	0.36032	0.34434	4.5489	6.8822	6.4	6.5686	-0.77178	0.49577	2.3763	2.6316	-2.0259	2.6167	2.4904	2.535	0.34799	0.89862	3.4427	3.503	0.1211	0.80752	11.852	12.271	6.9262	6.9478	6.9608	6.9695	-1.4717	2.0783	8.5377	8.9096	2.6276	-2.6326	-2.6361	-2.6382	0.51636	0.69429	2.8788	3.0051	0.26662	0.48204	8.2873	9.0306	1.2495	0.11565	-0.56187	-1.004	-1.5324	2.3203	9.404	9.8067	1.2684	1.2223	-0.91428	0.19344	0.018218	0.044429	0.008696	0.000000503	0.000332	0.001974	0.0000756	2.53E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.928	-1.2001	0.34277	1.996	-4.635	-29.55	-37.665	48.097	0.56	0	-0.7528	1.4988	0.15	0.07746	0.10247	0.046563	0.0225	0.006	0.0105	0.0021681
503.28	208.95	679.02	254.72	175.74	45.778	181.61	1726.6	2389.4	240.58	171.07	735.96	1013.7	1340	1.7366	1.113	-1.5548	-1.6941	-2.1037	2.5841	10.314	10.845	1.1649	-0.61367	-0.3054	-0.27807	0.39882	0.08681	0.52622	0.53338	0.15906	0.0075359	0.27691	0.28449	-0.19074	5.8889	5.6525	5.6913	-0.8182	0.54754	2.505	2.7907	-0.70115	2.419	2.3532	2.3649	0.36166	1.0577	3.646	3.727	0.1308	1.1187	13.293	13.891	5.9279	5.9995	5.9782	5.9825	-1.4491	2.1461	8.3102	8.7046	2.4313	-2.4493	-2.4438	-2.445	0.5739	0.78677	3.1044	3.2526	0.32937	0.61901	9.6373	10.579	0.51955	0.43855	-0.36528	1.6912	-1.5505	2.4436	9.3697	9.8067	-1.3192	0.013174	-0.81394	0.76772	0.056848	0.017012	0.0073376	0.000000943	0.0032317	0.000289	0.0000538	8.89E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.56	-30.32	-37.06	48.099	0	-1.7321	1.7321	-0.18154	0.06	0.034641	0.03464	0.0028277	0.0036	0.0012	0.0011999	0.000008
540.98	204.82	700.56	250.6	159.58	45.778	166.02	1885.5	1751.9	227.37	104.99	601.46	911.7	1269	-1.0695	3.1632	-0.37031	-0.16512	-2.2218	2.438	10.417	10.932	0.63402	1.6942	-0.73391	-0.8397	0.33455	0.17086	0.67943	0.67368	0.11192	0.029192	0.46162	0.45384	2.8657	6.8945	6.2454	6.3988	-0.73432	0.45462	2.3851	2.6202	-1.3834	2.6202	2.4407	2.4844	0.48799	1.0308	3.3887	3.5045	0.23813	1.0626	11.483	12.281	6.7591	6.9302	6.9526	6.9597	-1.6344	2.0743	8.5087	8.9096	2.589	-2.6277	-2.6342	-2.6359	0.57339	0.66996	2.8792	3.0094	0.32878	0.44885	8.2897	9.0568	1.9814	1.1469	-0.040232	-0.58562	-1.7305	2.3286	9.3675	9.8067	1.6131	1.4825	-0.80434	0.27452	0.029956	0.048868	0.0079564	0.000000848	0.000897	0.0023881	0.0000633	7.2E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.98	-30.06	-37.48	48.21	-1.7321	0	-1.7321	-0.30882	0.034641	0.059999	0.069281	0.067965	0.0012	0.0035999	0.0047999	0.0046192
553.78	206.06	709.76	249.83	155.98	43.773	162.01	2024	2044.4	246.17	73.057	691.47	936.03	1321	3.6695	4.9354	-2.612	-2.3588	-2.1624	2.5225	10.188	10.723	1.8548	2.2186	-0.12703	-0.14589	0.32641	0.25524	0.37979	0.36411	0.10655	0.065145	0.14424	0.13258	4.6382	4.982	4.869	4.8896	-0.57573	0.70547	2.7226	2.8912	-2.1346	2.231	2.1979	2.2041	0.57751	1.2712	4.0111	4.2299	0.33352	1.6159	16.089	17.892	4.9809	4.9778	4.9905	4.9931	-1.7019	1.9582	8.0097	8.4206	2.2307	-2.2298	-2.2334	-2.2342	0.77293	0.76207	3.3744	3.5411	0.59741	0.58076	11.387	12.539	-0.96764	-0.41885	-1.5666	-0.9064	-1.981	2.2817	9.3294	9.8067	-0.37775	0.88796	-0.47588	0.27017	0.023236	0.042878	0.0096508	0.000000829	0.00054	0.0018385	0.0000931	6.88E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.02	-29.7	-37.02	47.631	1.7321	-1.4579	0.0000954	0.059104	0.10392	0.15874	0.059999	0.07033	0.0108	0.0252	0.0035999	0.0049463
453.73	231.95	637.61	268.35	183.89	36.398	187.45	1852.8	2137.4	238.93	81.723	610.08	919.79	1333	-0.11581	-1.3378	-1.1466	-1.2967	-2.1247	2.4653	10.38	10.881	1.0488	-0.049795	-0.72429	-0.70966	0.25019	0.080289	0.31441	0.29612	0.062593	0.0064463	0.098852	0.087686	4.5333	6.9166	6.8586	6.9107	-0.79636	0.37228	2.3481	2.5875	-1.9173	2.625	2.6092	2.6231	0.41986	0.97364	3.4097	3.5034	0.17628	0.94798	11.626	12.274	6.8219	6.9885	6.9898	6.9938	-1.4876	2.1675	8.5014	8.8988	2.6021	-2.6429	-2.6432	-2.6442	0.50934	0.72878	2.8626	2.9969	0.25943	0.53112	8.1945	8.9817	-0.36343	-0.13619	-0.3356	-1.1403	-1.558	2.4432	9.3687	9.8067	-1.033	0.99625	-1.077	-0.24873	0.03973	0.0095992	0.0090775	0.000000861	0.0015785	0.0000921	0.0000824	7.41E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.76	-29.66	-37.12	47.752	1.2933	-1.7321	0.93519	-0.7629	0.1249	0.034641	0.091652	0.039854	0.0156	0.0012	0.0084	0.0015884
625.1	230.12	787.1	281.86	162	51.737	170.06	1609.5	1930.2	197.14	120.89	644.32	927.75	1359	-0.18228	-0.99532	-0.76638	-0.87317	-2.1632	2.5522	10.566	11.088	0.82083	-0.29464	-0.6859	-0.67544	0.35926	0.038307	0.47889	0.48586	0.12907	0.0014674	0.22933	0.23606	0.58358	7.9541	7.5313	7.6222	-0.88611	0.44275	2.3468	2.6422	-0.30576	2.8175	2.712	2.7349	0.35292	0.86673	3.2171	3.2653	0.12455	0.75122	10.349	10.662	7.7048	7.975	7.9706	7.975	-1.4543	2.198	8.6882	9.0793	2.7599	-2.8225	-2.8216	-2.8226	0.46822	0.67953	2.6856	2.8088	0.21923	0.46176	7.2127	7.8893	1.0367	0.80757	-0.31911	0.36766	-1.4525	2.4203	9.3915	9.8067	1.3746	1.4385	-0.79305	-0.5064	0.031309	0.037587	0.0057067	0.000000803	0.00098	0.0014128	0.0000326	6.46E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.0845	-1.9632	-0.17738	-1.4247	-4.788	-30.276	-36.564	47.713	0.47738	0.23551	-0.40478	-0.079053	0.16649	0.12442	0.06841	0.071316	0.02772	0.01548	0.00468	0.005086
508.59	230.24	690.12	263.81	181.53	33.567	184.6	1771.3	2047	238.66	143.7	669.79	831.49	1373	-0.84202	1.3502	-0.77615	-0.80119	-2.0193	2.6008	10.329	10.845	0.7816	0.99088	-0.81167	-0.80926	0.2531	0.079523	0.47225	0.4372	0.064061	0.006324	0.22302	0.19115	4.1668	6.9705	6.6196	6.8144	-0.64789	0.53513	2.2976	2.5264	-1.7706	2.6384	2.5461	2.5979	0.46031	0.97667	3.477	3.5765	0.21189	0.95388	12.089	12.791	6.9025	6.9708	6.9755	6.9816	-1.501	2.1727	8.4912	8.8926	2.6218	-2.6385	-2.6398	-2.6412	0.52113	0.71613	2.8539	2.9874	0.27158	0.51285	8.1448	8.9246	0.8827	-0.6362	-1.3275	0.23573	-1.6027	2.4058	9.3709	9.8067	0.71752	0.33052	-0.10979	0.49453	0.014173	0.025657	0.0051199	0.000000727	0.000201	0.000658	0.0000262	5.29E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.82	-29.96	-36.7	47.621	-0.93522	1.2934	0.93519	1.4807	0.091652	0.1249	0.091652	0.10779	0.0084	0.0156	0.0084	0.011619
530.06	224.64	701.74	256.85	171.67	32.21	174.67	1933	2394.2	213.46	110.27	679.42	991.37	1346	1.9776	5.3285	-1.8589	-1.4617	-2.2059	2.7533	10.258	10.852	1.2183	2.2667	-0.62541	-0.58128	0.18968	0.2171	0.31265	0.28673	0.035977	0.047132	0.097747	0.082215	5.7269	5.9865	5.9001	5.9116	-0.54165	0.68349	2.5298	2.6856	-2.3782	2.446	2.4221	2.4254	0.6538	1.2279	3.6207	3.8707	0.42745	1.5077	13.109	14.982	5.9481	5.9682	5.9926	5.9949	-1.7725	2.2065	8.2345	8.708	2.4357	-2.441	-2.4476	-2.4482	0.68624	0.76911	3.0644	3.2308	0.47093	0.59152	9.3903	10.438	-0.81708	-0.57191	-1.768	-1.2362	-1.9963	2.4982	9.2705	9.8067	-0.11892	0.82582	-0.23651	-0.038312	0.030601	0.044554	0.0094349	0.000000925	0.000936	0.001985	0.000089	8.56E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.2	0.86781	-1.6874	2.558	-3.78	-31.092	-35.628	47.438	-0.000000628	0.55164	-0.51843	-1.4937	0.18974	0.088994	0.09859	0.059505	0.036	0.00792	0.00972	0.0035409
544.75	196.26	711.59	255.79	166.84	59.524	177.14	2026.9	2110.9	230.66	139.17	759.32	884.22	1366	-0.15289	1.5	0.016699	-0.21931	-2.2027	2.7007	9.979	10.57	-0.54269	0	-0.34002	-0.44321	0.044919	0.015639	0.29858	0.28699	0.0020177	0.000245	0.089147	0.082362	-4.7415	-2.6647	-0.011494	-0.39109	-0.54188	0.11763	0.66572	0.88215	-0.19945	-0.38198	-0.29565	-0.36999	0.029448	0.056962	0.28808	0.22442	0.000867	0.0032447	0.082993	0.050365	1.5796	1.5164	0.13577	-0.2275	-1.7692	2.6066	9.4465	9.958	-0.61384	1.4146	-0.48842	-0.43306	0.024011	0.038694	0.068155	0.05768	0.000577	0.0014972	0.0046451	0.0033269	0.59773	-0.25513	-0.82401	-0.67539	-1.6579	2.5932	9.3109	9.8067	0.81351	1.0666	-0.85107	-0.39178	0.023559	0.053452	0.011838	0.000000736	0.000555	0.0028571	0.00014	5.41E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.14	-30.9	-35.94	47.578	0	0	0	0	0	0	0	0	0	0	0	0
543.93	181.75	717.73	222.81	173.8	41.059	178.58	1754	2797.1	167	183.7	685.03	1073.1	1371	-1.1818	2.1612	0.1128	0.26462	-2.2601	2.5707	10.484	11.032	0.60459	1.3966	-0.90092	-0.94446	0.22234	0.1447	0.35012	0.32046	0.049435	0.020937	0.12258	0.10269	5.4769	6.9271	6.7945	6.8707	-0.64903	0.58344	2.477	2.66	-2.2122	2.6278	2.5923	2.6125	0.58512	1.0028	3.4511	3.6124	0.34236	1.0056	11.91	13.05	6.8863	6.9328	6.9868	6.9904	-1.7409	2.1039	8.5023	8.9304	2.6174	-2.629	-2.6425	-2.6434	0.59943	0.67708	2.8446	2.9836	0.35932	0.45844	8.0916	8.902	0.98075	-0.19396	-1.2518	-0.11987	-1.8706	2.3306	9.34	9.8067	1.23	0.82631	-0.064393	-0.41797	0.042655	0.045055	0.0043596	0.000000968	0.0018195	0.00203	0.000019	9.37E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.3391	-1.2894	2.6156	1.3123	-3.93	-30.615	-36.345	47.683	-2.48E-17	0.85454	1.6585	-0.459	0.14283	0.057446	0.11358	0.069194	0.0204	0.0033001	0.0129	0.0047878
540.45	202.34	704.27	245.76	163.83	43.419	169.48	1883.4	1728.5	193.66	-18.149	739.53	951.01	1347	0.70591	-0.72486	2.6231	2.1331	-2.6017	2.6017	10.376	11.011	0.691	0.8047	-1.608	-1.449	0.1665	0.05799	0.39513	0.3952	0.027722	0.0033629	0.15613	0.15618	1.3538	0.3018	2.6118	1.4639	-0.44528	0.047559	1.1572	1.2569	0.77218	-0.73235	-1.6042	-1.2082	0.15414	0.089409	0.3862	0.36442	0.02376	0.007994	0.14915	0.1328	-1.0561	0.9804	2.6586	2.1684	-2.2455	2.5637	9.4507	10.047	0.22202	1.1054	-1.6201	-1.4633	0.04608	0.030862	0.086181	0.079056	0.0021233	0.000952	0.0074272	0.0062499	0.36443	0.41891	-1.0057	-0.38462	-2.1503	2.5696	9.2163	9.8067	0.38498	1.2453	-0.7999	-0.17665	0.030929	0.055486	0.011124	0.000000738	0.000957	0.0030787	0.000124	5.45E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34286	2.8889	1.5	-3.0088	-2.565	-30.75	-36.18	47.552	-0.75284	-1.5396	0.000117	0.5085	0.10247	0.10392	0.048989	0.080386	0.0105	0.0108	0.0024	0.0064619
506.05	240.8	687.17	263.04	181.11	22.24	182.47	1978.4	1693.2	256.96	129.83	703.16	793.17	1470	0.89005	-1.3043	0.91036	0.75803	-2.3956	2.5597	10.459	11.035	1.2571	0.42514	-1.0417	-0.90967	0.27454	0.057651	0.25724	0.24324	0.075372	0.0033236	0.06617	0.059167	1.2086	-0.40504	0.91256	-0.37164	-0.52265	0.051157	1.1659	1.3089	1.4355	0.015277	-1.0269	-0.51848	0.27414	0.056319	0.25032	0.22304	0.075151	0.0031719	0.062659	0.049748	-1.4617	0.14454	0.88873	0.83715	-1.9774	2.5188	9.5265	10.051	0.34431	0.92884	-1.085	-0.93602	0.063574	0.047972	0.057049	0.048706	0.0040417	0.0023013	0.0032546	0.0023723	1.6997	0.49751	-0.79687	-0.26955	-1.8716	2.5098	9.2933	9.8067	1.4681	1.2093	-0.53167	0.19781	0.036957	0.049041	0.0068655	0.000000748	0.0013658	0.002405	0.0000471	5.59E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	-1.2891	-1.2893	-1.0581	-3.78	-30.255	-36.15	47.291	0	0.85459	0.85456	0.21851	0.04899	0.057446	0.11489	0.076779	0.0024	0.0033	0.0132	0.005895
534.31	214.9	709.64	263.46	175.33	48.551	181.93	1979.8	2204.9	173.79	123.09	702.53	862.75	1496	-0.44139	-0.34308	-1.539	-1.3541	-2.3092	2.6432	10.364	10.95	0.91994	0.62931	-0.4797	-0.65453	0.35286	0.11796	0.43646	0.39422	0.12451	0.013915	0.1905	0.15541	2.5318	7.8121	7.6386	7.8255	-0.73923	0.52153	2.1997	2.4643	-1.1038	2.7842	2.7397	2.7857	0.45946	0.94614	3.1327	3.232	0.2111	0.89518	9.814	10.446	7.8155	7.9874	7.9777	7.9862	-1.7178	2.226	8.6047	9.0529	2.7858	-2.8255	-2.8232	-2.8252	0.56005	0.66898	2.6786	2.8156	0.31365	0.44753	7.175	7.9275	1.2365	-0.90798	0.77245	-1.1893	-1.8051	2.4252	9.3289	9.8067	-1.4804	-0.093349	-1.2895	-0.1274	0.044655	0.0059938	0.0099083	0.000000905	0.001994	0.0000359	0.0000982	8.19E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	0.3429	0.39048	-0.58046	-3.36	-30.015	-36.09	47.061	-1.4142	0.75286	0	-0.028531	0.084853	0.10247	0.1249	0.072982	0.0072	0.0105	0.0156	0.0053263
515.49	224.82	692.3	241.1	176.81	16.282	177.55	2019.3	1620.2	236.58	82.417	693.79	836.74	1381	1.1174	5.0444	-1.2658	-1.2053	-2.4397	2.5402	10.426	11.009	1.2703	2.0749	-0.67313	-0.68733	0.24602	0.17388	0.55637	0.52493	0.060525	0.030233	0.30955	0.27555	6.6347	7.9275	7.429	7.5574	-0.58907	0.48226	2.3034	2.4582	-2.4711	2.8113	2.6844	2.7183	0.56914	0.99462	3.0465	3.2271	0.32392	0.98926	9.2812	10.414	7.9088	7.9172	7.9657	7.975	-1.9684	2.1544	8.5828	9.066	2.8072	-2.8084	-2.8205	-2.8226	0.6387	0.63404	2.682	2.8268	0.40794	0.402	7.1933	7.9906	1.4191	0.56985	-1.0159	1.5294	-2.1088	2.3666	9.28	9.8067	0.90467	1.1837	-0.62811	-1.0461	0.03555	0.05184	0.007667	0.000000784	0.0012638	0.0026874	0.0000588	6.15E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.2	-1.2893	-1.608	-3.879	-3.39	-30.105	-36.51	47.443	-0.00000369	-0.85456	0.73827	-0.37376	0.07746	0.057445	0.30397	0.21014	0.006	0.0032999	0.0924	0.044158
526.17	216.08	677.67	251.24	151.5	35.16	155.52	1824.5	1619.3	198.99	2.1664	620.5	941.4	1399	1.5	-4.5165	3.3132	3.4898	-2.4038	2.3918	10.36	10.902	1.3619	0.23036	-1.8198	-1.8651	0.1292	0.07097	0.64069	0.62	0.016692	0.0050367	0.41048	0.3844	2.6646	-1.9735	3.3192	3.371	-0.45542	0.025294	1.0446	1.1584	1.5717	0.68176	-1.8213	-1.8361	0.14759	0.046418	0.62506	0.59814	0.021783	0.0021546	0.3907	0.35778	-3.1244	2.6578	3.2919	3.4979	-2.0394	2.3716	9.5241	10.025	-0.26947	1.6641	-1.8144	-1.8671	0.018375	0.045993	0.14064	0.12357	0.000338	0.0021154	0.019779	0.015269	-1.5353	-0.73813	-1.0022	0.29399	-1.9531	2.3787	9.311	9.8067	-0.22607	0.93106	-0.78463	0.20914	0.026105	0.043497	0.016343	0.000000662	0.000681	0.001892	0.000267	4.38E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.34	-29.5	-36.98	47.423	-1.2933	1.7321	-0.93519	0.95319	0.1249	0.034641	0.091652	0.04597	0.0156	0.0012	0.0084	0.0021133
539.8	230.07	678.73	277.26	138.93	47.194	146.73	1685.5	1821.1	225.04	63.057	589.15	786.52	1440	-0.31689	3.211	-1.0666	-0.95679	-2.225	2.5299	10.324	10.863	0.23039	1.5264	-0.2911	-0.36007	0.20321	0.15316	0.51395	0.5008	0.041296	0.023458	0.26414	0.25081	4.5333	5.963	5.6442	5.6984	-0.84162	0.50703	2.5277	2.7854	-2.06	2.4396	2.3522	2.3677	0.55126	1.132	3.7347	3.8793	0.30388	1.2813	13.948	15.049	5.9702	5.9728	5.9752	5.9808	-1.5517	2.1242	8.3016	8.7087	2.4416	-2.4423	-2.443	-2.4445	0.57198	0.76529	3.0807	3.2248	0.32716	0.58567	9.4907	10.399	-1.17	-0.33643	-0.93026	0.14648	-1.6574	2.4303	9.355	9.8067	0.091959	1.0825	-0.79909	0.67649	0.0096866	0.027707	0.0085353	0.000000668	0.0000938	0.000768	0.0000729	4.46E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	-4.8581	-1.289	0.095533	-4.2	-30.075	-37.065	47.916	1.1903	0.19975	-0.85462	-0.017769	0.12961	0.12369	0.057445	0.11285	0.0168	0.0153	0.0032999	0.012735
550.59	232.43	717.37	277.26	166.78	44.834	172.7	1773.5	2001.3	226.39	145.99	622.84	808.3	1456	-0.66088	1.4391	-1.2098	-1.1079	-2.381	2.49	10.181	10.754	0.5021	0.92046	-0.24322	-0.40662	0.26077	0.16009	0.63991	0.6058	0.067999	0.025628	0.40948	0.367	4.5138	7.7552	7.1447	7.5758	-0.82002	0.53502	1.9733	2.3596	-1.9401	2.77	2.6199	2.726	0.49223	0.92238	3.296	3.3376	0.24229	0.85079	10.863	11.139	7.9275	7.9578	7.944	7.9555	-1.725	2.062	8.6027	9.0133	2.8114	-2.8184	-2.8153	-2.818	0.5415	0.60693	2.6727	2.7924	0.29322	0.36837	7.1433	7.7973	-1.5234	1.0359	1.066	-1.4428	-1.7908	2.2357	9.379	9.8067	0.07316	1.4812	-1.3308	-0.028285	0.014946	0.020574	0.0067466	0.000000724	0.000223	0.000423	0.0000455	5.25E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.2	3.0144	0.34277	1.8813	-3.99	-29.505	-37.365	47.777	0	-1.6964	-0.7528	1.4906	0.07746	0.21564	0.10247	0.20522	0.006	0.0465	0.0105	0.042115
578.97	235.32	720.38	277.26	141.41	41.944	147.5	1771.5	1791.9	217.68	85.802	571.52	889.45	1417	-1.2448	-0.17959	-1.5878	-1.606	-2.2779	2.4722	10.325	10.864	0.69643	0.10705	-0.32464	-0.24044	0.35591	0.10232	0.50159	0.51353	0.12667	0.010469	0.25159	0.26371	1.1046	6.8847	6.6445	6.6722	-0.96718	0.52801	2.2532	2.6256	-0.47366	2.617	2.5538	2.5629	0.43764	0.9309	3.337	3.3897	0.19153	0.86657	11.135	11.49	6.8365	6.9622	6.9763	6.9815	-1.5042	2.0498	8.5226	8.8941	2.6073	-2.6363	-2.6399	-2.6412	0.51224	0.67217	2.899	3.0187	0.26239	0.45182	8.4043	9.1126	0.1152	-0.65123	-0.028919	0.36356	-1.5314	2.2692	9.4167	9.8067	-1.0288	0.98329	-1.125	-0.67722	0.025757	0.022287	0.0092823	0.000000789	0.000663	0.000497	0.0000862	6.23E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34285	-4.3391	-1.2895	-3.8468	-4.815	-29.19	-37.755	47.966	0.75283	-0.00000943	0.85451	0.16548	0.10247	0.14283	0.057445	0.07902	0.0105	0.0204	0.0033	0.0062441
583.63	232.6	740.67	286.82	157.04	54.214	166.14	1573.2	1679.4	145.57	109.62	689.34	859.99	1530	2.0779	5.5805	-1.7092	-2.055	-1.4509	2.6767	10.4	10.841	1.5687	2.3384	-0.6635	-0.57413	0.21744	0.21093	0.31432	0.27497	0.047279	0.044491	0.098796	0.07561	4.8469	5.9833	5.9277	5.9345	-0.36671	0.60161	2.5709	2.685	-2.1264	2.4451	2.4299	2.4318	0.34672	1.2259	3.6215	3.8228	0.12021	1.5027	13.115	14.614	5.6905	5.9973	5.994	5.9965	-1.1575	2.1954	8.3437	8.7057	2.368	-2.4488	-2.4479	-2.4486	0.46734	0.77157	3.1131	3.2388	0.21841	0.59531	9.6912	10.49	-0.80144	-1.26	-1.2582	-1.1208	-1.3156	2.4893	9.3935	9.8067	-0.78487	-0.42172	-0.49131	-0.33292	0.076561	0.010732	0.013232	0.00000101	0.0058615	0.000115	0.000175	1.01E-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5	2.2271	-1.7	-1.5796	-2.34	-31.845	-35.34	47.629	0	1.1293	0.63245	-0.59475	0.04899	0.075498	0.18974	0.10126	0.0024	0.0057	0.036	0.010253
580.74	248.88	746.28	255.37	165.54	6.4892	165.67	2991.1	1904.9	259.61	3.9136	817.4	937.77	1342	1.7949	0.66458	1.5398	1.6273	-1.9728	3.2523	10.088	10.788	1.3809	-0.90636	-1.4423	-1.3369	0.39988	0.097335	0.34956	0.34556	0.15991	0.0094742	0.12219	0.11941	-0.082981	4.9586	4.8995	4.8803	-0.91783	0.95111	2.6626	3.1272	0.01896	2.2244	2.2069	2.2015	0.30213	1.2041	4.3099	4.3518	0.091284	1.4499	18.576	18.938	4.9941	4.9987	4.9911	4.9926	-1.2386	2.4914	7.9581	8.4307	2.2344	-2.2357	-2.2336	-2.234	0.5447	1.0459	3.292	3.4962	0.2967	1.0938	10.837	12.224	-0.47796	-1.6453	-0.59127	-1.3303	-1.3296	2.882	9.2787	9.8067	-0.99173	0.17499	-0.93408	0.10261	0.053878	0.011128	0.010263	0.000000684	0.0029028	0.000124	0.000105	4.68E-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5	-32.8	-34.44	47.822	-0.93522	-0.93524	-0.0000954	1.7213	0.091651	0.1833	0.059999	0.1117	0.0084	0.0336	0.0035999	0.012477
